,Video File Name,Video Number,Video Duration,Transcript Text
867,Video868.mp4,868,3.57,"Don't want her to get drunk, then sent to the hospital like my cousin did."
868,Video869.mp4,869,3.47,It's a man's duty to pay. Pay for the ladies.
869,Video870.mp4,870,1.53,Just a bad dick in general.
870,Video871.mp4,871,5.03,"Don't get too excited, because being over excited can put other people off."
871,Video872.mp4,872,8.57,"Personally, I would just wait until, like, the third or fourth date, but maybe the fourth or fifth, just to be on the safe side."
872,Video873.mp4,873,6.43,I shouldn't. I shouldn't touch her body. It's no good.
873,Video874.mp4,874,7.27,I don't necessarily like being touch or touching. Then that's probably a big rule for me to have our space.
874,Video875.mp4,875,5.03,"Them very gently. But if to do that, you will need permission first."
875,Video876.mp4,876,14.8,"Just take your time, don't rush it on the first date, and eventually it will begin to slowly take place. And more importantly, enjoy her company and have a really wonderful time."
876,Video877.mp4,877,4.33,Born with manners like you are. We have to learn all our social cues.
877,Video878.mp4,878,2.6,I tend to overthink things a lot.
878,Video879.mp4,879,3.83,"Have trouble, like with reading people's emotions and body language."
879,Video880.mp4,880,2.87,Too sharp. Noise can harm my brain.
880,Video881.mp4,881,4.2,"Do have trouble socializing, maybe making decisions."
881,Video882.mp4,882,12.97,"Have social anxiety. It's like you're in a room with lots of people and you're told that one of them has a knife, and if you talk to them, they will stab you."
882,Video883.mp4,883,14.7,"It's like being in a transparent box. No one can hear you, no one can. Well, they can see you, but they can't interact with you. You can bang on the wall, but you can't get out of it. So it's very lonely being in the box your entire life, because no one can get in and you can't get out and no one can understand you."
883,Video884.mp4,884,12.0,"Just want to share my life with someone very special and to show her that my disability is not an obstacle, that I'm capable of falling in love."
884,Video885.mp4,885,3.63,"When I was a kid, I actually found it difficult trying to be friends with others."
885,Video886.mp4,886,4.3,Been free schools. I always get a bully all the time.
886,Video887.mp4,887,4.33,Be pushing. There'd be name calling. There'd be people trying to take my hearing aids.
887,Video888.mp4,888,6.43,"They figured that I was disabled, so it was easier to pick on me, I guess. Pick on the weak."
888,Video889.mp4,889,15.7,"Well, I'll just say in high school, it was more like I was just treated like dirt. There were these few girls who. They said I should ask this person out. I didn't realise it was a complete setup. Just so they could just reject me, just as a way of mocking me, really."
889,Video890.mp4,890,7.53,"Told my mum that I got bullied because I always get these bruises on. On myself and that, yeah."
890,Video891.mp4,891,12.23,"Wanted to get out of school, you know? Just couldn't take it anymore. I had to get therapy because it was really dark times then."
891,Video892.mp4,892,7.37,"Does it still affect you? Yes. Oh, yeah. The scars don't go away. The negative thoughts."
892,Video893.mp4,893,6.07,"I think being bullied have made me who I am. And if I wasn't bullied, I would have been someone completely different."
893,Video894.mp4,894,6.6,My autism. I feel it's. It's what. It's what's given me my creativity.
894,Video895.mp4,895,9.43,It is harder having a disability and going through life with a disability. And you got to keep moving on with with life. Like a phoenix rise up again.
895,Video896.mp4,896,9.63,"I've got a disability. I'm on the spectrum. People are always going to look at me as different from them and I know I'm different from them, and that's fine. So if we're all the same, the world would be pretty boring."
896,Video897.mp4,897,8.93,"Came straight to me and I'm like, ah, who's this boy? Where did he come from?"
897,Video898.mp4,898,4.9,Being out with you really had a good time.
898,Video899.mp4,899,9.1,They must not take a strong verb and inflect it as a weak verb. So that's saying hold it instead of held or flied instead of flew.
899,Video900.mp4,900,17.87,"These misconceptions that because I'm autistic, I'm going to be excellent at math. I hate math. I love English. And as soon as I tell someone I'm autistic, they try to get me to give them the square root of PI."
900,Video901.mp4,901,4.47,I've never met someone on the spectrum who is unable to empathize with another person.
901,Video902.mp4,902,10.5,"People think I don't have autism. And when that. When I tell them I have autism, they go faces like, you have autism. But you're so social. Yeah, I am social. People with autism can be social."
902,Video903.mp4,903,12.9,"They think that people of autism show have no feelings toward other people. I mean, we're all human beings. We're more than capable of sharing our feelings and emotions."
903,Video904.mp4,904,8.47,"And just because you have autism does not mean you are in any way lacking. In fact, you might have something that nobody else has."
904,Video905.mp4,905,19.97,"Our minds are an advancement from the typical norm because we need to be an existential contradiction to what people consider to be normal. What is typical and what is atypical, and should it be so stringently abided to."
905,Video906.mp4,906,11.07,"If everyone in the world was the same? Well, to be brutally honest, it would be extremely boring. I mean, we all are different."
906,Video907.mp4,907,22.27,"The spectrum have a very idiosyncratic relationship with language compared to people who are neurotypical. And language is wielded quite uniquely by them in how they express themselves. Some do not use language at all. They are non verbal. Then there are others such as me, where I'm verbio."
907,Video908.mp4,908,23.1,"Things I really love. My brain is like a sponge. It just soaks in the information. And the pathways to access that information are really clear. But the pathways to access social cues, body language, facial expressions. It's more like there's a traffic jam on those paths."
908,Video909.mp4,909,10.43,"Clapping and loud cheering might be a bit distracting for me, and that might give me a lot of anxiety."
909,Video910.mp4,910,14.33,"I don't hug people because it gets very sensory. Especially with food. When I like eating oatmeal, the flavor, my tongue, it feels gooey and gross. Or touching sweaty hands."
910,Video911.mp4,911,13.9,"If people could look deeper into the heart of autism and try to understand where that person is coming from and understand what autism really is, then I think people would bring peace and harmony to the world."
